Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
25:52.0,31:36.5,Google Snippets,Augmentation with max. window size 2,0.026872146,24,336,1.215606435,68.29268293
29:42.9,31:41.9,Google Snippets,No Augmentation,0.013228266,5,211,1.336018699,65
25:25.9,31:53.8,Google Snippets,Augmentation with max. window size 2,0.026872146,2,372,1.229808926,70.73170732
29:46.4,31:58.2,Google Snippets,Augmentation with max. window size 3,0.013228266,10,219,1.189786029,75
27:37.6,32:01.0,Google Snippets,Augmentation with max. window size 2,0.013228266,13,485,0.868046581,75
26:12.0,32:10.4,Google Snippets,No Augmentation,0.026872146,27,327,1.162708676,65.85365854
28:10.2,32:23.8,Google Snippets,Augmentation with max. window size 2,0.013228266,20,462,0.912927355,75
16:49.7,32:24.8,Google Snippets,No Augmentation,0.055517328,1,371,0.796251893,78.31325301
16:59.0,32:35.5,Google Snippets,Augmentation with max. window size 2,0.086186148,21,259,0.988131942,77.51937985
16:59.0,32:52.5,Google Snippets,Augmentation with max. window size 2,0.070581074,2,327,1.117781104,72.64150943
17:22.3,33:00.9,Google Snippets,Augmentation with max. window size 3,0.055517328,7,382,1.081790704,73.4939759
17:04.6,33:11.3,Google Snippets,No Augmentation,0.026872146,19,446,0.881366415,73.17073171
30:19.2,33:13.9,Google Snippets,Augmentation with max. window size 2,0.013228266,27,303,1.912631202,50
29:49.3,33:14.1,Google Snippets,No Augmentation,0.013228266,18,376,1.107887333,65
26:12.3,33:15.9,Google Snippets,Augmentation with max. window size 3,0.026872146,19,406,0.92256716,73.17073171
31:25.3,33:23.4,Google Snippets,Augmentation with max. window size 3,0.013228266,17,192,1.564888135,55
31:16.6,33:53.7,Google Snippets,Augmentation with max. window size 3,0.013228266,24,268,1.624760764,45
33:23.4,33:58.1,Google Snippets,Augmentation with max. window size 3,0.013228266,18,24,2.124866156,10
25:25.9,34:03.5,Google Snippets,Augmentation with max. window size 2,0.040958608,1,332,0.892799393,80.32786885
17:22.3,34:09.4,Google Snippets,Augmentation with max. window size 3,0.055517328,21,427,0.857234599,79.51807229
31:58.2,34:19.2,Google Snippets,Augmentation with max. window size 3,0.013228266,11,237,1.339500014,65
16:59.0,34:22.0,Google Snippets,Augmentation with max. window size 2,0.055517328,11,479,0.812089547,78.31325301
30:20.1,34:27.0,Google Snippets,No Augmentation,0.013228266,25,456,0.684818623,80
29:50.5,34:48.1,Google Snippets,Augmentation with max. window size 2,0.013228266,7,548,0.838583,80
17:04.6,34:52.5,Google Snippets,No Augmentation,0.026872146,12,386,1.070334324,73.17073171
16:59.0,34:59.0,Google Snippets,Augmentation with max. window size 2,0.086186148,7,303,0.999436678,76.74418605
27:29.7,35:00.8,Google Snippets,Augmentation with max. window size 3,0.040958608,24,278,1.08431218,77.04918033
16:45.4,35:11.3,Google Snippets,No Augmentation,0.070581074,27,352,1.005503669,71.69811321
30:08.3,35:14.3,Google Snippets,Augmentation with max. window size 3,0.026872146,1,293,0.970998905,78.04878049
17:22.3,35:19.4,Google Snippets,Augmentation with max. window size 3,0.070581074,19,361,0.736974635,82.0754717
29:01.4,35:21.1,Google Snippets,Augmentation with max. window size 3,0.026872146,13,372,1.082406107,78.04878049
16:59.0,35:22.7,Google Snippets,Augmentation with max. window size 2,0.070581074,16,390,0.664764363,82.0754717
31:41.9,35:23.4,Google Snippets,No Augmentation,0.013228266,6,420,1.115442212,60
32:01.0,35:24.7,Google Snippets,Augmentation with max. window size 2,0.013228266,14,361,1.217390305,55
33:13.9,35:29.1,Google Snippets,Augmentation with max. window size 2,0.013228266,28,226,1.394179535,55
28:05.7,35:31.1,Google Snippets,No Augmentation,0.013228266,29,357,0.901878789,85
29:48.4,35:37.6,Google Snippets,Augmentation with max. window size 2,0.026872146,10,332,0.990460017,73.17073171
33:14.1,35:48.4,Google Snippets,No Augmentation,0.013228266,19,275,1.20233006,75
32:23.8,36:02.3,Google Snippets,Augmentation with max. window size 2,0.013228266,21,392,1.869202903,55
16:59.0,36:08.1,Google Snippets,Augmentation with max. window size 2,0.086186148,0,329,0.888948444,72.09302326
17:22.3,36:24.2,Google Snippets,Augmentation with max. window size 3,0.070581074,26,386,0.897531175,76.41509434
30:39.1,36:26.4,Google Snippets,Augmentation with max. window size 3,0.026872146,6,328,1.092273165,63.41463415
16:49.7,36:30.1,Google Snippets,No Augmentation,0.055517328,15,486,1.086974499,69.87951807
17:04.7,36:31.2,Google Snippets,No Augmentation,0.026872146,5,455,1.038772346,73.17073171
33:53.7,37:00.9,Google Snippets,Augmentation with max. window size 3,0.013228266,25,330,1.132709898,60
31:29.0,37:04.6,Google Snippets,Augmentation with max. window size 3,0.026872146,27,315,0.840237651,75.6097561
34:27.0,37:10.3,Google Snippets,No Augmentation,0.013228266,26,301,0.868834959,80
35:29.1,37:19.0,Google Snippets,Augmentation with max. window size 2,0.013228266,29,177,1.674560745,35
27:36.9,37:27.4,Google Snippets,Augmentation with max. window size 2,0.040958608,21,398,0.975480281,75.40983607
34:19.2,37:34.5,Google Snippets,Augmentation with max. window size 3,0.013228266,12,346,1.274695517,65
33:58.2,37:43.9,Google Snippets,Augmentation with max. window size 3,0.013228266,19,407,1.334980036,55
37:10.3,37:47.9,Google Snippets,No Augmentation,0.013228266,27,37,1.929305692,15
27:53.9,37:51.8,Google Snippets,Augmentation with max. window size 3,0.040958608,3,395,1.031310632,67.21311475
17:22.3,37:58.7,Google Snippets,Augmentation with max. window size 3,0.070581074,5,422,0.996406938,74.52830189
28:14.4,38:05.3,Google Snippets,Augmentation with max. window size 2,0.040958608,7,380,1.028126279,78.68852459
16:49.7,38:05.5,Google Snippets,No Augmentation,0.055517328,8,531,0.913005743,78.31325301
28:24.5,38:09.4,Google Snippets,Augmentation with max. window size 2,0.040958608,28,405,0.79098378,78.68852459
31:36.5,38:19.2,Google Snippets,Augmentation with max. window size 2,0.026872146,25,396,0.65915842,85.36585366
16:59.0,38:21.0,Google Snippets,Augmentation with max. window size 2,0.070581074,23,473,0.934544422,73.58490566
16:59.0,38:37.4,Google Snippets,Augmentation with max. window size 2,0.086186148,14,389,0.896047109,74.41860465
35:48.4,38:41.0,Google Snippets,No Augmentation,0.013228266,20,312,1.248695248,65
35:24.7,38:50.9,Google Snippets,Augmentation with max. window size 2,0.013228266,15,368,1.121070202,60
29:54.5,38:53.9,Google Snippets,No Augmentation,0.040958608,11,334,0.932186097,78.68852459
34:48.1,38:56.3,Google Snippets,Augmentation with max. window size 2,0.013228266,8,451,0.855632737,85
17:22.3,39:09.3,Google Snippets,Augmentation with max. window size 3,0.070581074,12,440,0.938486911,79.24528302
17:22.3,39:16.4,Google Snippets,Augmentation with max. window size 3,0.086186148,24,366,0.890688904,75.96899225
31:27.1,39:28.7,Google Snippets,Augmentation with max. window size 2,0.026872146,18,466,0.814733982,82.92682927
28:18.3,39:30.5,Google Snippets,Augmentation with max. window size 3,0.040958608,17,427,1.072108526,70.49180328
30:13.1,39:33.2,Google Snippets,Augmentation with max. window size 2,0.055517328,19,277,1.077925899,74.69879518
16:45.4,39:40.4,Google Snippets,No Augmentation,0.086186148,18,368,0.753521401,79.84496124
33:15.9,39:41.2,Google Snippets,Augmentation with max. window size 3,0.026872146,20,378,1.179343014,68.29268293
32:10.4,39:46.5,Google Snippets,No Augmentation,0.026872146,28,421,1.008980261,68.29268293
36:02.3,39:50.1,Google Snippets,Augmentation with max. window size 2,0.013228266,22,412,0.825750653,85
35:14.3,39:57.2,Google Snippets,Augmentation with max. window size 3,0.026872146,2,264,1.054275136,68.29268293
17:22.3,39:59.0,Google Snippets,Augmentation with max. window size 3,0.086186148,3,370,0.734351873,78.29457364
29:40.0,40:02.9,Google Snippets,Augmentation with max. window size 2,0.040958608,14,403,1.215059837,65.57377049
16:45.4,40:08.6,Google Snippets,No Augmentation,0.070581074,20,461,0.763636582,80.18867925
30:29.4,40:08.8,Google Snippets,No Augmentation,0.040958608,18,360,0.748965717,77.04918033
16:59.0,40:24.2,Google Snippets,Augmentation with max. window size 2,0.086186148,28,411,0.822398844,76.74418605
37:01.0,40:26.2,Google Snippets,Augmentation with max. window size 3,0.013228266,26,364,0.815745842,85
28:42.7,40:26.5,Google Snippets,No Augmentation,0.040958608,25,440,1.014579739,63.93442623
30:08.8,40:26.8,Google Snippets,Augmentation with max. window size 3,0.055517328,29,295,0.961103177,78.31325301
16:59.0,40:28.9,Google Snippets,Augmentation with max. window size 2,0.102372909,5,352,0.830294051,82.35294118
30:30.3,40:44.0,Google Snippets,Augmentation with max. window size 2,0.055517328,5,305,1.070900446,77.10843373
38:50.9,41:13.5,Google Snippets,Augmentation with max. window size 2,0.013228266,16,242,1.541314458,50
35:21.2,41:28.7,Google Snippets,Augmentation with max. window size 3,0.026872146,14,347,1.007183391,78.04878049
17:22.3,41:32.0,Google Snippets,Augmentation with max. window size 3,0.086186148,17,412,0.784319335,79.06976744
17:22.3,41:47.1,Google Snippets,Augmentation with max. window size 3,0.086186148,10,413,0.823591005,75.19379845
30:57.8,41:53.5,Google Snippets,No Augmentation,0.040958608,4,409,0.952275887,70.49180328
31:53.8,41:58.1,Google Snippets,Augmentation with max. window size 2,0.026872146,3,591,0.944490855,78.04878049
30:01.0,41:59.9,Google Snippets,Augmentation with max. window size 3,0.040958608,10,462,0.970291441,68.85245902
35:37.6,42:23.8,Google Snippets,Augmentation with max. window size 2,0.026872146,11,401,0.772768191,78.04878049
37:19.0,42:26.7,Google Snippets,Augmentation with max. window size 2,0.026872146,0,298,1.023732058,78.04878049
37:04.6,42:33.4,Google Snippets,Augmentation with max. window size 3,0.026872146,28,310,1.030449356,65.85365854
34:09.5,42:42.2,Google Snippets,Augmentation with max. window size 3,0.055517328,22,238,1.207209882,68.6746988
16:57.1,42:48.4,Google Snippets,Augmentation with max. window size 2,0.102372909,26,351,0.864042831,79.08496732
16:45.4,42:48.7,Google Snippets,No Augmentation,0.086186148,11,425,0.766272059,80.62015504
16:55.9,42:51.7,Google Snippets,Augmentation with max. window size 2,0.173925197,4,217,0.693099316,83.78378378
34:03.5,42:53.1,Google Snippets,Augmentation with max. window size 2,0.040958608,2,341,1.298720079,65.57377049
16:57.1,42:56.0,Google Snippets,Augmentation with max. window size 2,0.102372909,12,354,0.738153529,81.04575163
28:57.3,42:58.8,Google Snippets,Augmentation with max. window size 3,0.055517328,1,395,0.892132005,75.90361446
17:21.2,43:07.7,Google Snippets,Augmentation with max. window size 3,0.15490196,2,237,0.804431629,79.22077922
33:11.3,43:12.3,Google Snippets,No Augmentation,0.026872146,20,328,1.194803476,63.41463415
38:19.2,43:13.1,Google Snippets,Augmentation with max. window size 2,0.026872146,26,284,1.037959065,73.17073171
36:26.4,43:13.5,Google Snippets,Augmentation with max. window size 3,0.026872146,7,391,1.080919169,68.29268293
16:56.7,43:20.4,Google Snippets,Augmentation with max. window size 2,0.193820026,16,199,0.626355899,83.0449827
16:45.4,43:39.2,Google Snippets,No Augmentation,0.102372909,16,369,0.833326686,77.77777778
32:24.8,43:42.7,Google Snippets,No Augmentation,0.055517328,2,309,0.858152541,80.72289157
30:12.0,44:27.1,Google Snippets,Augmentation with max. window size 2,0.055517328,26,440,0.70408021,85.54216867
16:57.3,44:29.7,Google Snippets,Augmentation with max. window size 2,0.15490196,20,255,0.658857939,83.98268398
39:50.1,44:42.8,Google Snippets,Augmentation with max. window size 2,0.013228266,23,544,0.853536329,80
17:20.9,44:53.6,Google Snippets,Augmentation with max. window size 3,0.102372909,8,384,0.864067947,77.77777778
35:00.8,45:03.2,Google Snippets,Augmentation with max. window size 3,0.040958608,25,376,0.985230769,68.85245902
30:47.8,45:03.6,Google Snippets,Augmentation with max. window size 3,0.055517328,15,403,0.679858037,80.72289157
17:20.6,45:09.1,Google Snippets,Augmentation with max. window size 3,0.102372909,15,379,0.790879356,80.39215686
35:31.1,45:19.7,Google Snippets,No Augmentation,0.026872146,0,291,0.878169508,75.6097561
38:09.4,45:28.6,Google Snippets,Augmentation with max. window size 2,0.040958608,29,290,1.096499332,60.6557377
17:20.9,45:31.4,Google Snippets,Augmentation with max. window size 3,0.102372909,22,396,0.757212592,81.04575163
39:28.7,45:36.6,Google Snippets,Augmentation with max. window size 2,0.026872146,19,351,1.000345103,75.6097561
17:31.2,45:37.3,Google Snippets,Augmentation with max. window size 3,0.173925197,7,225,0.703822114,82.23938224
33:00.9,45:56.1,Google Snippets,Augmentation with max. window size 3,0.055517328,8,365,0.828192194,83.13253012
17:10.5,45:56.7,Google Snippets,No Augmentation,0.070581074,13,286,1.070240092,72.64150943
16:56.7,46:01.0,Google Snippets,Augmentation with max. window size 2,0.193820026,2,221,0.705133237,80.62283737
39:41.3,46:04.6,Google Snippets,Augmentation with max. window size 3,0.026872146,21,368,0.960443519,70.73170732
39:46.6,46:18.5,Google Snippets,No Augmentation,0.026872146,29,359,1.221863687,65.85365854
39:57.2,46:20.2,Google Snippets,Augmentation with max. window size 3,0.026872146,3,365,1.063528343,75.6097561
16:56.6,46:21.0,Google Snippets,Augmentation with max. window size 2,0.173925197,25,260,0.577770132,84.55598456
41:29.0,46:33.9,Google Snippets,Augmentation with max. window size 3,0.026872146,15,288,0.970685522,73.17073171
38:05.3,46:36.4,Google Snippets,Augmentation with max. window size 2,0.040958608,8,329,0.992972764,75.40983607
29:43.4,46:38.5,Google Snippets,Augmentation with max. window size 2,0.070581074,10,392,0.765926547,80.18867925
34:52.5,46:41.1,Google Snippets,No Augmentation,0.026872146,13,354,1.063285416,65.85365854
37:51.8,46:50.6,Google Snippets,Augmentation with max. window size 3,0.040958608,4,358,0.764449272,86.8852459
16:56.7,46:55.1,Google Snippets,Augmentation with max. window size 2,0.173925197,18,254,0.671974127,81.08108108
34:22.0,47:02.3,Google Snippets,Augmentation with max. window size 2,0.055517328,12,377,0.872382966,78.31325301
37:27.4,47:19.0,Google Snippets,Augmentation with max. window size 2,0.040958608,22,413,1.230400368,72.13114754
16:45.4,47:26.7,Google Snippets,No Augmentation,0.086186148,4,484,0.911137071,72.86821705
17:20.7,47:32.9,Google Snippets,Augmentation with max. window size 3,0.119186408,13,356,0.858103929,78.08988764
16:57.1,47:38.1,Google Snippets,Augmentation with max. window size 2,0.119186408,24,362,0.72754198,82.02247191
16:45.4,47:39.6,Google Snippets,No Augmentation,0.086186148,25,513,0.590451084,83.72093023
16:42.6,47:41.1,Google Snippets,No Augmentation,0.173925197,29,259,0.926179069,78.37837838
16:57.1,47:43.8,Google Snippets,Augmentation with max. window size 2,0.119186408,17,362,0.964410536,75.28089888
16:56.8,47:45.8,Google Snippets,Augmentation with max. window size 2,0.102372909,19,434,0.784771555,79.08496732
40:08.8,47:55.0,Google Snippets,No Augmentation,0.040958608,19,285,0.876744103,77.04918033
17:31.2,48:07.8,Google Snippets,Augmentation with max. window size 3,0.173925197,28,249,0.738096896,80.30888031
16:57.2,48:11.6,Google Snippets,Augmentation with max. window size 2,0.119186408,10,380,0.762442359,83.70786517
16:45.4,48:19.6,Google Snippets,No Augmentation,0.119186408,28,360,0.820627221,79.7752809
36:31.2,48:26.6,Google Snippets,No Augmentation,0.026872146,6,358,1.091088276,70.73170732
17:21.2,48:29.4,Google Snippets,Augmentation with max. window size 3,0.15490196,9,291,0.735551983,80.51948052
42:23.8,48:31.5,Google Snippets,Augmentation with max. window size 2,0.026872146,12,353,1.365540699,60.97560976
43:13.1,48:50.5,Google Snippets,Augmentation with max. window size 2,0.026872146,27,331,1.036815548,70.73170732
16:45.4,48:52.9,Google Snippets,No Augmentation,0.102372909,9,446,0.734739118,81.69934641
38:54.1,48:55.9,Google Snippets,No Augmentation,0.040958608,12,373,0.821666759,73.7704918
17:31.2,49:01.8,Google Snippets,Augmentation with max. window size 3,0.193820026,19,238,0.628549184,85.12110727
16:42.6,49:03.3,Google Snippets,No Augmentation,0.173925197,8,268,0.633925049,83.01158301
16:57.0,49:08.3,Google Snippets,Augmentation with max. window size 2,0.15490196,6,293,0.742609759,80.95238095
17:21.0,49:09.2,Google Snippets,Augmentation with max. window size 3,0.119186408,6,375,0.845859197,78.65168539
32:52.5,49:10.2,Google Snippets,Augmentation with max. window size 2,0.070581074,3,381,0.801947625,83.01886792
17:20.5,49:10.3,Google Snippets,Augmentation with max. window size 3,0.102372909,29,442,0.927573268,75.81699346
16:45.4,49:15.3,Google Snippets,No Augmentation,0.119186408,0,371,0.738443711,80.33707865
40:02.9,49:19.9,Google Snippets,Augmentation with max. window size 2,0.040958608,15,361,0.762840904,78.68852459
17:31.2,49:21.4,Google Snippets,Augmentation with max. window size 3,0.173925197,14,259,0.643910108,84.16988417
40:44.0,49:38.5,Google Snippets,Augmentation with max. window size 2,0.055517328,6,262,1.083223723,73.4939759
17:31.2,49:41.4,Google Snippets,Augmentation with max. window size 3,0.173925197,21,273,0.681339752,78.76447876
16:56.7,49:43.8,Google Snippets,Augmentation with max. window size 2,0.214670165,28,229,0.738360543,81.875
42:33.4,49:44.3,Google Snippets,Augmentation with max. window size 3,0.026872146,29,415,1.092349954,68.29268293
43:13.5,49:48.9,Google Snippets,Augmentation with max. window size 3,0.026872146,8,381,1.094665926,68.29268293
41:58.1,49:55.3,Google Snippets,Augmentation with max. window size 2,0.026872146,4,464,0.735613225,80.48780488
16:55.9,50:08.5,Google Snippets,Augmentation with max. window size 2,0.193820026,23,255,0.669010477,81.66089965
17:22.3,50:14.1,Google Snippets,Augmentation with max. window size 3,0.102372909,1,476,0.583007044,85.62091503
17:21.2,50:18.7,Google Snippets,Augmentation with max. window size 3,0.119186408,20,403,0.555957813,85.95505618
16:45.4,50:21.5,Google Snippets,No Augmentation,0.15490196,17,309,0.593009314,84.84848485
16:45.4,50:27.3,Google Snippets,No Augmentation,0.15490196,24,311,0.597208056,82.25108225
17:21.1,50:27.4,Google Snippets,Augmentation with max. window size 3,0.15490196,16,303,0.731724766,80.08658009
17:10.5,50:31.5,Google Snippets,No Augmentation,0.055517328,22,428,0.928920244,75.90361446
46:04.6,50:35.6,Google Snippets,Augmentation with max. window size 3,0.026872146,22,261,0.929151496,85.36585366
36:30.1,50:45.4,Google Snippets,No Augmentation,0.055517328,16,393,0.675608094,83.13253012
16:42.6,51:03.2,Google Snippets,No Augmentation,0.193820026,27,262,0.668899139,84.08304498
17:31.2,51:10.6,Google Snippets,Augmentation with max. window size 3,0.193820026,5,255,0.712715657,81.66089965
35:19.4,51:22.7,Google Snippets,Augmentation with max. window size 3,0.070581074,20,354,0.849112026,79.24528302
46:33.9,51:29.2,Google Snippets,Augmentation with max. window size 3,0.026872146,16,278,0.965239311,70.73170732
16:45.4,51:33.0,Google Snippets,No Augmentation,0.102372909,23,490,0.928749664,79.08496732
16:45.4,51:34.3,Google Snippets,No Augmentation,0.102372909,2,465,0.797803856,78.43137255
16:42.7,51:39.6,Google Snippets,No Augmentation,0.193820026,6,257,0.549335698,87.19723183
41:59.9,51:40.5,Google Snippets,Augmentation with max. window size 3,0.040958608,11,374,0.925735112,77.04918033
42:53.2,51:41.7,Google Snippets,Augmentation with max. window size 2,0.040958608,3,343,0.961415894,72.13114754
45:36.6,51:51.5,Google Snippets,Augmentation with max. window size 2,0.026872146,20,361,0.934824971,82.92682927
16:45.4,51:54.1,Google Snippets,No Augmentation,0.119186408,7,405,0.836584449,79.7752809
38:21.1,51:57.3,Google Snippets,Augmentation with max. window size 2,0.070581074,24,329,0.8823403,80.18867925
16:56.2,52:04.4,Google Snippets,Augmentation with max. window size 2,0.214670165,7,256,0.696040233,81.5625
39:30.5,52:10.8,Google Snippets,Augmentation with max. window size 3,0.040958608,18,485,1.044724045,65.57377049
16:57.1,52:19.1,Google Snippets,Augmentation with max. window size 2,0.15490196,27,323,0.8168075,77.48917749
43:12.3,52:34.6,Google Snippets,No Augmentation,0.026872146,21,352,1.01761006,58.53658537
38:05.5,52:36.1,Google Snippets,No Augmentation,0.055517328,9,400,0.738427987,81.92771084
16:42.6,52:38.1,Google Snippets,No Augmentation,0.173925197,22,304,0.675120496,83.01158301
16:45.4,52:42.8,Google Snippets,No Augmentation,0.119186408,14,436,0.782933251,79.21348315
39:33.2,52:47.7,Google Snippets,Augmentation with max. window size 2,0.055517328,20,394,0.862903081,79.51807229
35:22.7,52:57.6,Google Snippets,Augmentation with max. window size 2,0.070581074,17,413,0.752602952,76.41509434
17:21.0,52:58.6,Google Snippets,Augmentation with max. window size 3,0.119186408,27,425,0.953594046,74.71910112
16:57.3,53:07.6,Google Snippets,Augmentation with max. window size 2,0.13667714,29,387,0.852558449,77.94117647
16:56.7,53:09.0,Google Snippets,Augmentation with max. window size 2,0.236572006,5,230,0.637972258,82.10227273
16:56.2,53:16.0,Google Snippets,Augmentation with max. window size 2,0.214670165,21,265,0.633629595,84.0625
16:42.3,53:18.1,Google Snippets,No Augmentation,0.193820026,13,268,0.617965337,82.35294118
17:20.5,53:19.4,Google Snippets,Augmentation with max. window size 3,0.13667714,25,387,0.93558944,73.03921569
45:19.9,53:23.9,Google Snippets,No Augmentation,0.026872146,1,236,1.216403355,60.97560976
32:35.5,53:27.6,Google Snippets,Augmentation with max. window size 2,0.086186148,22,396,0.683029228,84.49612403
16:56.7,53:32.7,Google Snippets,Augmentation with max. window size 2,0.173925197,11,315,0.882248992,75.28957529
40:26.5,53:49.0,Google Snippets,No Augmentation,0.040958608,26,502,1.224935913,70.49180328
17:31.2,53:54.7,Google Snippets,Augmentation with max. window size 3,0.214670165,10,251,0.735142472,81.25
42:58.8,53:57.9,Google Snippets,Augmentation with max. window size 3,0.055517328,2,316,0.82355831,83.13253012
41:53.5,53:58.8,Google Snippets,No Augmentation,0.040958608,5,452,1.170817592,68.85245902
42:42.2,54:07.7,Google Snippets,Augmentation with max. window size 3,0.055517328,23,322,0.910871412,74.69879518
17:10.5,54:09.5,Google Snippets,No Augmentation,0.055517328,29,483,1.073322079,72.28915663
16:45.4,54:11.1,Google Snippets,No Augmentation,0.15490196,10,330,0.669854463,83.11688312
46:50.6,54:26.5,Google Snippets,Augmentation with max. window size 3,0.040958608,5,293,1.189836205,68.85245902
17:31.2,54:37.1,Google Snippets,Augmentation with max. window size 3,0.214670165,3,256,0.676837102,81.875
48:50.5,54:40.2,Google Snippets,Augmentation with max. window size 2,0.026872146,28,335,1.177653942,63.41463415
16:56.2,54:48.2,Google Snippets,Augmentation with max. window size 2,0.214670165,0,277,0.6325932,84.375
17:31.2,54:49.2,Google Snippets,Augmentation with max. window size 3,0.193820026,26,279,0.699829432,79.58477509
16:57.1,54:54.1,Google Snippets,Augmentation with max. window size 2,0.119186408,3,469,0.688102251,82.02247191
48:31.5,55:14.6,Google Snippets,Augmentation with max. window size 2,0.026872146,13,400,1.260712269,63.41463415
49:20.2,55:21.0,Google Snippets,Augmentation with max. window size 2,0.040958608,16,231,0.935330684,78.68852459
17:31.2,55:39.4,Google Snippets,Augmentation with max. window size 3,0.193820026,12,292,0.698915106,82.00692042
16:42.4,55:40.9,Google Snippets,No Augmentation,0.214670165,25,270,0.591328859,85
40:08.6,55:44.3,Google Snippets,No Augmentation,0.070581074,21,334,0.893220101,72.64150943
16:42.6,55:46.2,Google Snippets,No Augmentation,0.173925197,15,327,0.658049741,83.01158301
49:48.9,55:48.5,Google Snippets,Augmentation with max. window size 3,0.026872146,9,355,0.890552327,78.04878049
16:56.7,55:49.3,Google Snippets,Augmentation with max. window size 2,0.236572006,12,248,0.664312911,83.80681818
16:45.4,55:51.4,Google Snippets,No Augmentation,0.13667714,19,391,0.748568401,81.8627451
17:31.2,55:55.9,Google Snippets,Augmentation with max. window size 3,0.214670165,17,267,0.654558775,82.1875
47:55.0,56:03.8,Google Snippets,No Augmentation,0.040958608,20,300,1.051940088,73.7704918
46:36.4,56:06.5,Google Snippets,Augmentation with max. window size 2,0.040958608,9,371,0.910021667,70.49180328
45:03.6,56:17.5,Google Snippets,Augmentation with max. window size 3,0.055517328,16,314,0.931054307,73.4939759
16:42.8,56:25.0,Google Snippets,No Augmentation,0.193820026,20,297,0.631506041,82.35294118
35:11.3,56:27.7,Google Snippets,No Augmentation,0.070581074,28,441,0.903979644,74.52830189
45:03.2,56:29.9,Google Snippets,Augmentation with max. window size 3,0.040958608,26,429,0.806151205,78.68852459
16:56.4,56:31.1,Google Snippets,Augmentation with max. window size 2,0.193820026,9,308,0.580023615,83.0449827
49:55.3,56:38.6,Google Snippets,Augmentation with max. window size 2,0.026872146,5,402,1.040932517,73.17073171
16:57.2,56:47.7,Google Snippets,Augmentation with max. window size 2,0.13667714,8,419,0.72784733,79.41176471
16:45.4,56:49.2,Google Snippets,No Augmentation,0.119186408,21,459,0.654838798,82.58426966
40:27.0,56:54.6,Google Snippets,Augmentation with max. window size 3,0.070581074,0,366,0.987194167,72.64150943
49:44.3,56:57.8,Google Snippets,Augmentation with max. window size 3,0.040958608,0,277,1.211931794,65.57377049
39:59.0,56:59.3,Google Snippets,Augmentation with max. window size 3,0.086186148,4,304,0.861610742,80.62015504
16:45.4,57:05.3,Google Snippets,No Augmentation,0.13667714,12,422,0.760557173,80.88235294
39:40.4,57:06.5,Google Snippets,No Augmentation,0.086186148,19,291,0.90743939,77.51937985
36:24.2,57:07.2,Google Snippets,Augmentation with max. window size 3,0.070581074,27,474,0.912454429,77.35849057
45:28.6,57:07.2,Google Snippets,Augmentation with max. window size 2,0.055517328,0,345,0.78902561,81.92771084
17:10.1,57:10.8,Google Snippets,Augmentation with max. window size 2,0.259637311,10,236,0.555905776,86.30490956
38:37.5,57:11.9,Google Snippets,Augmentation with max. window size 2,0.086186148,15,364,0.932520684,75.96899225
50:35.6,57:12.5,Google Snippets,Augmentation with max. window size 3,0.026872146,23,382,1.144244941,70.73170732
16:42.4,57:18.1,Google Snippets,No Augmentation,0.214670165,18,274,0.746819791,82.1875
17:33.2,57:26.6,Google Snippets,Augmentation with max. window size 3,0.236572006,22,240,0.862223919,79.26136364
16:55.9,57:28.8,Google Snippets,Augmentation with max. window size 2,0.214670165,14,298,0.712525125,80
48:55.9,57:32.6,Google Snippets,No Augmentation,0.040958608,13,318,1.18832135,67.21311475
16:42.6,57:40.0,Google Snippets,No Augmentation,0.236572006,23,249,0.80288792,79.82954545
51:29.2,57:41.2,Google Snippets,Augmentation with max. window size 3,0.026872146,17,355,1.09659353,65.85365854
16:56.7,57:51.5,Google Snippets,Augmentation with max. window size 2,0.236572006,19,272,0.616903634,83.23863636
47:19.0,57:54.9,Google Snippets,Augmentation with max. window size 2,0.040958608,23,445,0.845400525,73.7704918
51:51.5,58:00.3,Google Snippets,Augmentation with max. window size 2,0.026872146,21,355,1.131765698,70.73170732
16:57.1,58:00.7,Google Snippets,Augmentation with max. window size 2,0.13667714,22,428,0.724875085,82.35294118
17:33.2,58:01.9,Google Snippets,Augmentation with max. window size 3,0.30980392,2,188,0.56146799,86.76789588
45:56.1,58:03.7,Google Snippets,Augmentation with max. window size 3,0.055517328,9,341,0.736013269,84.3373494
17:21.0,58:09.3,Google Snippets,Augmentation with max. window size 3,0.13667714,18,429,0.614357945,84.80392157
51:41.7,58:11.7,Google Snippets,Augmentation with max. window size 2,0.040958608,4,250,1.046290667,68.85245902
16:45.4,58:24.1,Google Snippets,No Augmentation,0.13667714,26,440,0.689815708,83.33333333
17:10.2,58:44.0,Google Snippets,Augmentation with max. window size 2,0.259637311,3,236,0.688271166,79.84496124
17:31.2,58:44.0,Google Snippets,Augmentation with max. window size 3,0.173925197,0,343,0.695720396,81.08108108
16:42.7,58:45.3,Google Snippets,No Augmentation,0.214670165,11,293,0.596553812,85.3125
43:42.7,58:53.7,Google Snippets,No Augmentation,0.055517328,3,418,0.786657444,77.10843373
36:08.1,58:56.3,Google Snippets,Augmentation with max. window size 2,0.086186148,1,432,0.986479762,75.96899225
