Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
2017-02-03 07:44:31.413752,2017-02-03 07:47:06.116153,Tag My News (Titles Only),Augmentation with max. window size 3,0.6,3,134,0.8055780828,75.9680449963
2017-02-03 07:47:06.116285,2017-02-03 07:50:01.455587,Tag My News (Titles Only),Augmentation with max. window size 3,0.7,3,131,0.805876374245,75.1985967159
2017-02-03 07:50:01.455710,2017-02-03 07:53:10.126925,Tag My News (Titles Only),Augmentation with max. window size 3,0.8,3,124,0.823339015245,74.1107821465
2017-02-03 07:53:10.127056,2017-02-03 07:56:29.380985,Tag My News (Titles Only),Augmentation with max. window size 3,0.9,3,121,0.838202029467,75.4113018513
2017-02-03 07:56:29.381115,2017-02-03 08:00:45.849551,Tag My News (Titles Only),Augmentation with max. window size 3,1.0,3,142,0.759345024824,76.8633037806
2017-02-03 08:00:45.849674,2017-02-03 08:02:06.183048,Tag My News (Titles Only),No Augmentation,0.1,4,376,1.0591429472,66.6666686535
2017-02-03 08:02:06.183173,2017-02-03 08:03:50.372841,Tag My News (Titles Only),No Augmentation,0.2,4,264,0.883553802967,71.1640238762
2017-02-03 08:03:50.372962,2017-02-03 08:06:02.429919,Tag My News (Titles Only),No Augmentation,0.3,4,230,0.813847959042,73.544973135
2017-02-03 08:06:02.430057,2017-02-03 08:09:00.021057,Tag My News (Titles Only),No Augmentation,0.4,4,239,0.854493498802,72.0529794693
2017-02-03 08:09:00.021189,2017-02-03 08:11:55.095664,Tag My News (Titles Only),No Augmentation,0.5,4,190,0.781490921974,75.7415235043
2017-02-03 08:11:55.095794,2017-02-03 08:15:04.292496,Tag My News (Titles Only),No Augmentation,0.6,4,169,0.718067318201,76.7477452755
2017-02-03 08:15:04.292622,2017-02-03 08:18:34.582054,Tag My News (Titles Only),No Augmentation,0.7,4,162,0.682483255863,77.496573329
2017-02-03 08:18:34.582170,2017-02-03 08:22:46.006687,Tag My News (Titles Only),No Augmentation,0.8,4,168,0.748959839344,76.5588253736
2017-02-03 08:22:46.006822,2017-02-03 08:26:56.503651,Tag My News (Titles Only),No Augmentation,0.9,4,157,0.674092233181,78.4988552332
2017-02-03 08:26:56.503778,2017-02-03 08:31:08.531642,Tag My News (Titles Only),No Augmentation,1.0,4,142,0.676056623459,78.7343293428
2017-02-03 08:31:08.531772,2017-02-03 08:32:18.969972,Tag My News (Titles Only),Augmentation with max. window size 2,0.1,4,322,0.996966838837,68.7830686569
2017-02-03 08:32:18.970095,2017-02-03 08:33:56.149910,Tag My News (Titles Only),Augmentation with max. window size 2,0.2,4,242,0.935976684093,72.7513253689
2017-02-03 08:33:56.150042,2017-02-03 08:36:02.505663,Tag My News (Titles Only),Augmentation with max. window size 2,0.3,4,218,0.879837810993,72.8395044804
2017-02-03 08:36:02.505798,2017-02-03 08:37:55.839509,Tag My News (Titles Only),Augmentation with max. window size 2,0.4,4,146,0.789339482784,74.5695352554
2017-02-03 08:37:55.839651,2017-02-03 08:40:46.919926,Tag My News (Titles Only),Augmentation with max. window size 2,0.5,4,184,0.911746203899,70.6567823887
2017-02-03 08:40:46.920056,2017-02-03 08:43:34.758120,Tag My News (Titles Only),Augmentation with max. window size 2,0.6,4,147,0.848011940718,75.621804595
2017-02-03 08:43:34.758258,2017-02-03 08:46:47.114550,Tag My News (Titles Only),Augmentation with max. window size 2,0.7,4,146,0.795869022608,75.3119915724
2017-02-03 08:46:47.114686,2017-02-03 08:49:45.393467,Tag My News (Titles Only),Augmentation with max. window size 2,0.8,4,118,0.732322901487,76.7754882574
2017-02-03 08:49:45.393600,2017-02-03 08:53:33.466009,Tag My News (Titles Only),Augmentation with max. window size 2,0.9,4,142,0.744870096445,78.4557938576
2017-02-03 08:53:33.466141,2017-02-03 08:57:21.754727,Tag My News (Titles Only),Augmentation with max. window size 2,1.0,4,127,0.753435343504,75.9133040905
2017-02-03 08:57:21.754871,2017-02-03 08:58:23.978124,Tag My News (Titles Only),Augmentation with max. window size 3,0.1,4,278,1.12694907188,64.0211641788
2017-02-03 08:58:23.978248,2017-02-03 09:00:03.179325,Tag My News (Titles Only),Augmentation with max. window size 3,0.2,4,248,1.11061811447,66.1375641823
2017-02-03 09:00:03.179458,2017-02-03 09:02:03.113766,Tag My News (Titles Only),Augmentation with max. window size 3,0.3,4,205,0.985799789429,68.6067044735
2017-02-03 09:02:03.113902,2017-02-03 09:04:03.060928,Tag My News (Titles Only),Augmentation with max. window size 3,0.4,4,154,0.885071873665,74.1721868515
2017-02-03 09:04:03.061070,2017-02-03 09:06:20.335914,Tag My News (Titles Only),Augmentation with max. window size 3,0.5,4,144,0.848433852196,74.4703412056
2017-02-03 09:06:20.336055,2017-02-03 09:09:00.424150,Tag My News (Titles Only),Augmentation with max. window size 3,0.6,4,139,0.82635140419,74.1921037436
2017-02-03 09:09:00.424289,2017-02-03 09:12:16.194243,Tag My News (Titles Only),Augmentation with max. window size 3,0.7,4,148,0.740759968758,78.0638605356
2017-02-03 09:12:16.194376,2017-02-03 09:15:39.099480,Tag My News (Titles Only),Augmentation with max. window size 3,0.8,4,134,0.800321757793,75.5078434944
2017-02-03 09:15:39.099609,2017-02-03 09:18:37.256816,Tag My News (Titles Only),Augmentation with max. window size 3,0.9,4,107,0.776006519794,73.745277524
2017-02-03 09:18:37.256957,2017-02-03 09:22:23.110571,Tag My News (Titles Only),Augmentation with max. window size 3,1.0,4,124,0.746905237436,77.0804941654
