Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
2017-02-08 06:53:46.755378,2017-02-08 06:55:35.775242,TREC,No Augmentation,0.01322826573375524,18,474,4.880838871,9.09090936184
2017-02-08 06:55:35.775342,2017-02-08 06:56:43.303690,TREC,No Augmentation,0.026872146400301333,18,406,3.06705093384,27.2727280855
2017-02-08 06:56:43.303787,2017-02-08 06:58:43.101325,TREC,No Augmentation,0.04095860767890647,18,502,3.78997707367,23.5294118524
2017-02-08 06:58:43.101427,2017-02-08 07:00:20.572953,TREC,No Augmentation,0.05551732784983132,18,391,3.07964682579,31.111112237
2017-02-08 07:00:20.573061,2017-02-08 07:01:56.980960,TREC,No Augmentation,0.07058107428570726,18,378,2.60414528847,33.3333343267
2017-02-08 07:01:56.981058,2017-02-08 07:03:11.439443,TREC,No Augmentation,0.08618614761628329,18,415,2.77219963074,28.5714298487
2017-02-08 07:03:11.439537,2017-02-08 07:04:45.041534,TREC,No Augmentation,0.10237290870955862,18,603,2.32561373711,43.3734953403
2017-02-08 07:04:45.041638,2017-02-08 07:05:58.938593,TREC,No Augmentation,0.11918640771920863,18,371,2.76445651054,20.6185564399
2017-02-08 07:05:58.938685,2017-02-08 07:07:50.698970,TREC,No Augmentation,0.1366771398795441,18,591,2.73206233978,30.6306302547
2017-02-08 07:07:50.699065,2017-02-08 07:10:05.693158,TREC,No Augmentation,0.1549019599857432,18,658,2.3389339447,42.0634925365
2017-02-08 07:10:05.693266,2017-02-08 07:12:41.543615,TREC,No Augmentation,0.17392519729917355,18,754,2.38277220726,45.3900694847
2017-02-08 07:12:41.543715,2017-02-08 07:15:05.224485,TREC,No Augmentation,0.19382002601611292,18,557,2.31018686295,42.6751583815
2017-02-08 07:15:05.224578,2017-02-08 07:17:16.560445,TREC,No Augmentation,0.21467016498923297,18,543,2.57688856125,37.9310339689
2017-02-08 07:17:16.560546,2017-02-08 07:20:48.994582,TREC,No Augmentation,0.23657200643706267,18,895,2.32831692696,44.2708343267
2017-02-08 07:20:48.994700,2017-02-08 07:24:12.081758,TREC,No Augmentation,0.2596373105057561,18,740,2.54228448868,41.9047623873
2017-02-08 07:24:12.081867,2017-02-08 07:27:35.712983,TREC,No Augmentation,0.2839966563652008,18,518,2.50944781303,40.869563818
2017-02-08 07:27:35.713112,2017-02-08 07:31:09.987640,TREC,No Augmentation,0.30980391997148626,18,523,2.06421542168,49.4023919106
2017-02-08 07:31:09.987798,2017-02-08 07:35:24.623006,TREC,No Augmentation,0.3372421683184259,18,601,2.38418936729,42.8571432829
2017-02-08 07:35:24.623134,2017-02-08 07:39:03.447402,TREC,No Augmentation,0.36653154442041347,18,507,2.21478581429,45.9459453821
2017-02-08 07:39:03.447498,2017-02-08 07:42:36.851441,TREC,No Augmentation,0.3979400086720376,18,470,2.2730076313,48.7577646971
2017-02-08 07:42:36.851533,2017-02-08 07:47:09.620350,TREC,No Augmentation,0.431798275933005,18,572,2.00515675545,48.1375366449
2017-02-08 07:47:09.620493,2017-02-08 07:51:26.523125,TREC,No Augmentation,0.46852108295774486,18,511,1.91374647617,53.2981514931
2017-02-08 07:51:26.523229,2017-02-08 07:56:27.989491,TREC,No Augmentation,0.5086383061657274,18,596,1.88812506199,48.661801219
2017-02-08 07:56:27.989603,2017-02-08 08:00:49.139739,TREC,No Augmentation,0.5528419686577808,18,420,2.01678299904,50.1118540764
2017-02-08 08:00:49.139856,2017-02-08 08:05:23.018869,TREC,No Augmentation,0.6020599913279624,18,418,1.95863854885,47.8439420462
2017-02-08 08:05:23.018982,2017-02-08 08:11:24.948179,TREC,No Augmentation,0.6575773191777937,18,537,1.98201310635,48.2109218836
2017-02-08 08:11:24.948287,2017-02-08 08:17:07.314872,TREC,No Augmentation,0.7212463990471711,18,484,1.8391046524,55.5746138096
2017-02-08 08:17:07.314988,2017-02-08 08:23:22.428895,TREC,No Augmentation,0.7958800173440752,18,523,1.7310333252,54.4323503971
2017-02-08 08:23:22.429028,2017-02-08 08:30:21.138301,TREC,No Augmentation,0.8860566476931633,18,478,1.85492897034,54.7486007214
2017-02-08 08:30:21.138421,2017-02-08 08:37:45.227420,TREC,No Augmentation,1.0,18,478,1.7439750433,53.8366317749
2017-02-08 08:37:45.227538,2017-02-08 08:38:16.421274,TREC,No Augmentation,0.01322826573375524,19,112,4.10086870193,9.09090936184
2017-02-08 08:38:16.421378,2017-02-08 08:39:47.140338,TREC,No Augmentation,0.026872146400301333,19,404,3.32494521141,27.2727280855
2017-02-08 08:39:47.140442,2017-02-08 08:40:14.616179,TREC,No Augmentation,0.04095860767890647,19,89,3.30152583122,17.6470592618
2017-02-08 08:40:14.616281,2017-02-08 08:41:31.809689,TREC,No Augmentation,0.05551732784983132,19,444,2.58906149864,37.7777785063
2017-02-08 08:41:31.809787,2017-02-08 08:42:35.585948,TREC,No Augmentation,0.07058107428570726,19,253,3.30510592461,19.2982450128
2017-02-08 08:42:35.586049,2017-02-08 08:44:32.759423,TREC,No Augmentation,0.08618614761628329,19,475,2.80431032181,28.5714298487
2017-02-08 08:44:32.759519,2017-02-08 08:46:28.695658,TREC,No Augmentation,0.10237290870955862,19,450,2.74363064766,27.7108430862
2017-02-08 08:46:28.695775,2017-02-08 08:49:00.026045,TREC,No Augmentation,0.11918640771920863,19,590,2.30166268349,37.1134012938
2017-02-08 08:49:00.026158,2017-02-08 08:51:57.295363,TREC,No Augmentation,0.1366771398795441,19,715,2.54345536232,37.8378391266
2017-02-08 08:51:57.295460,2017-02-08 08:54:40.873564,TREC,No Augmentation,0.1549019599857432,19,593,2.37795186043,43.6507940292
2017-02-08 08:54:40.873663,2017-02-08 08:57:10.884999,TREC,No Augmentation,0.17392519729917355,19,598,2.76444101334,33.3333343267
2017-02-08 08:57:10.885095,2017-02-08 09:01:04.038439,TREC,No Augmentation,0.19382002601611292,19,842,2.33251285553,40.1273876429
2017-02-08 09:01:04.038534,2017-02-08 09:03:36.780516,TREC,No Augmentation,0.21467016498923297,19,524,2.71620440483,32.1839094162
2017-02-08 09:03:36.780611,2017-02-08 09:06:06.949922,TREC,No Augmentation,0.23657200643706267,19,735,2.28856277466,44.2708343267
2017-02-08 09:06:06.950018,2017-02-08 09:08:52.771806,TREC,No Augmentation,0.2596373105057561,19,743,2.44676756859,39.0476197004
2017-02-08 09:08:52.771919,2017-02-08 09:11:53.180133,TREC,No Augmentation,0.2839966563652008,19,542,2.34149217606,39.565217495
2017-02-08 09:11:53.180240,2017-02-08 09:15:21.332195,TREC,No Augmentation,0.30980391997148626,19,594,2.30678033829,44.621515274
2017-02-08 09:15:21.332303,2017-02-08 09:19:02.825701,TREC,No Augmentation,0.3372421683184259,19,574,2.11430478096,47.9853481054
2017-02-08 09:19:02.825813,2017-02-08 09:22:35.649976,TREC,No Augmentation,0.36653154442041347,19,545,1.9616818428,46.2837845087
2017-02-08 09:22:35.650076,2017-02-08 09:26:28.337928,TREC,No Augmentation,0.3979400086720376,19,581,2.18168544769,46.5838521719
2017-02-08 09:26:28.338038,2017-02-08 09:29:55.501384,TREC,No Augmentation,0.431798275933005,19,465,2.05681657791,45.2722072601
2017-02-08 09:29:55.501485,2017-02-08 09:34:27.476055,TREC,No Augmentation,0.46852108295774486,19,574,2.02710318565,48.8126635551
2017-02-08 09:34:27.476159,2017-02-08 09:39:15.899952,TREC,No Augmentation,0.5086383061657274,19,622,2.04011654854,48.661801219
2017-02-08 09:39:15.900068,2017-02-08 09:44:14.739426,TREC,No Augmentation,0.5528419686577808,19,489,1.95153021812,49.8881429434
2017-02-08 09:44:14.739563,2017-02-08 09:48:28.273600,TREC,No Augmentation,0.6020599913279624,19,393,1.95760571957,47.6386040449
2017-02-08 09:48:28.273739,2017-02-08 09:55:11.550048,TREC,No Augmentation,0.6575773191777937,19,607,2.01684355736,49.1525411606
2017-02-08 09:55:11.550168,2017-02-08 10:01:02.334422,TREC,No Augmentation,0.7212463990471711,19,506,1.79371881485,55.2315592766
2017-02-08 10:01:02.334567,2017-02-08 10:07:51.011898,TREC,No Augmentation,0.7958800173440752,19,554,1.92540454865,52.2550523281
2017-02-08 10:07:51.012014,2017-02-08 10:14:31.735618,TREC,No Augmentation,0.8860566476931633,19,478,1.70055878162,57.4022352695
2017-02-08 10:14:31.735727,2017-02-08 10:21:53.795876,TREC,No Augmentation,1.0,19,475,1.70940947533,55.8168292046
2017-02-08 10:21:53.795997,2017-02-08 10:22:19.461825,TREC,Augmentation with max. window size 2,0.01322826573375524,0,85,3.86819982529,0.0
2017-02-08 10:22:19.461930,2017-02-08 10:23:36.041287,TREC,Augmentation with max. window size 2,0.026872146400301333,0,339,3.4471552372,27.2727280855
2017-02-08 10:23:36.041395,2017-02-08 10:24:10.966368,TREC,Augmentation with max. window size 2,0.04095860767890647,0,163,3.31871604919,11.7647059262
2017-02-08 10:24:10.966466,2017-02-08 10:25:42.788696,TREC,Augmentation with max. window size 2,0.05551732784983132,0,386,2.36762690544,42.2222226858
2017-02-08 10:25:42.788794,2017-02-08 10:27:19.297100,TREC,Augmentation with max. window size 2,0.07058107428570726,0,402,2.81960582733,35.0877195597
2017-02-08 10:27:19.297199,2017-02-08 10:29:15.966164,TREC,Augmentation with max. window size 2,0.08618614761628329,0,479,2.66671228409,42.8571432829
2017-02-08 10:29:15.966261,2017-02-08 10:30:56.990576,TREC,Augmentation with max. window size 2,0.10237290870955862,0,418,2.46121621132,40.9638553858
2017-02-08 10:30:56.990694,2017-02-08 10:33:03.529428,TREC,Augmentation with max. window size 2,0.11918640771920863,0,478,2.774933815,34.0206176043
2017-02-08 10:33:03.529524,2017-02-08 10:34:44.900525,TREC,Augmentation with max. window size 2,0.1366771398795441,0,372,2.60189223289,40.5405402184
2017-02-08 10:34:44.900632,2017-02-08 10:36:48.177583,TREC,Augmentation with max. window size 2,0.1549019599857432,0,444,2.58776569366,34.1269850731
2017-02-08 10:36:48.177686,2017-02-08 10:39:31.310617,TREC,Augmentation with max. window size 2,0.17392519729917355,0,584,2.53513383865,41.8439716101
2017-02-08 10:39:31.310718,2017-02-08 10:42:19.350825,TREC,Augmentation with max. window size 2,0.19382002601611292,0,651,2.55638837814,34.3949049711
2017-02-08 10:42:19.350917,2017-02-08 10:44:45.171191,TREC,Augmentation with max. window size 2,0.21467016498923297,0,495,2.5501666069,35.6321841478
2017-02-08 10:44:45.171290,2017-02-08 10:47:19.053912,TREC,Augmentation with max. window size 2,0.23657200643706267,0,513,2.59858107567,34.375
2017-02-08 10:47:19.054034,2017-02-08 10:49:17.475092,TREC,Augmentation with max. window size 2,0.2596373105057561,0,414,2.52484297752,39.0476197004
2017-02-08 10:49:17.475200,2017-02-08 10:53:06.492853,TREC,Augmentation with max. window size 2,0.2839966563652008,0,517,2.15161633492,44.3478256464
2017-02-08 10:53:06.492972,2017-02-08 10:55:55.353567,TREC,Augmentation with max. window size 2,0.30980391997148626,0,403,2.06617736816,50.1992046833
2017-02-08 10:55:55.353667,2017-02-08 10:58:54.182965,TREC,Augmentation with max. window size 2,0.3372421683184259,0,376,2.46081805229,39.9267405272
2017-02-08 10:58:54.183066,2017-02-08 11:01:45.278704,TREC,Augmentation with max. window size 2,0.36653154442041347,0,379,2.43898248672,37.8378391266
2017-02-08 11:01:45.278797,2017-02-08 11:04:11.644110,TREC,Augmentation with max. window size 2,0.3979400086720376,0,432,2.29938459396,41.9254660606
2017-02-08 11:04:11.644219,2017-02-08 11:06:26.945730,TREC,Augmentation with max. window size 2,0.431798275933005,0,356,2.21669077873,46.991404891
2017-02-08 11:06:26.945830,2017-02-08 11:09:33.121579,TREC,Augmentation with max. window size 2,0.46852108295774486,0,489,2.00881147385,51.7150402069
2017-02-08 11:09:33.121689,2017-02-08 11:12:13.683164,TREC,Augmentation with max. window size 2,0.5086383061657274,0,376,2.29089641571,40.145984292
2017-02-08 11:12:13.683287,2017-02-08 11:16:06.303097,TREC,Augmentation with max. window size 2,0.5528419686577808,0,400,2.19667387009,45.6375837326
2017-02-08 11:16:06.303215,2017-02-08 11:19:28.460562,TREC,Augmentation with max. window size 2,0.6020599913279624,0,337,2.20383930206,44.7638601065
2017-02-08 11:19:28.460680,2017-02-08 11:23:29.080126,TREC,Augmentation with max. window size 2,0.6575773191777937,0,394,2.10705924034,48.399245739
2017-02-08 11:23:29.080265,2017-02-08 11:28:03.662690,TREC,Augmentation with max. window size 2,0.7212463990471711,0,405,1.78150629997,56.6037714481
2017-02-08 11:28:03.662811,2017-02-08 11:33:28.801511,TREC,Augmentation with max. window size 2,0.7958800173440752,0,454,1.93483614922,52.721619606
2017-02-08 11:33:28.801639,2017-02-08 11:39:00.098249,TREC,Augmentation with max. window size 2,0.8860566476931633,0,393,1.85953235626,54.7486007214
2017-02-08 11:39:00.098347,2017-02-08 11:45:17.538843,TREC,Augmentation with max. window size 2,1.0,0,427,1.85551571846,52.1039605141
2017-02-08 11:45:17.538964,2017-02-08 11:46:22.440855,TREC,Augmentation with max. window size 2,0.01322826573375524,1,285,3.32751107216,18.1818187237
2017-02-08 11:46:22.440957,2017-02-08 11:47:23.092863,TREC,Augmentation with max. window size 2,0.026872146400301333,1,386,2.51572966576,36.3636374474
2017-02-08 11:47:23.092966,2017-02-08 11:49:06.661419,TREC,Augmentation with max. window size 2,0.04095860767890647,1,446,3.07124638557,23.5294118524
2017-02-08 11:49:06.661520,2017-02-08 11:50:26.762431,TREC,Augmentation with max. window size 2,0.05551732784983132,1,326,3.02117705345,33.3333343267
2017-02-08 11:50:26.762531,2017-02-08 11:51:58.290922,TREC,Augmentation with max. window size 2,0.07058107428570726,1,476,2.60244894028,40.3508782387
2017-02-08 11:51:58.291025,2017-02-08 11:53:53.086106,TREC,Augmentation with max. window size 2,0.08618614761628329,1,494,2.50468969345,37.1428579092
2017-02-08 11:53:53.086205,2017-02-08 11:55:45.786527,TREC,Augmentation with max. window size 2,0.10237290870955862,1,551,2.28087091446,46.9879508018
2017-02-08 11:55:45.786635,2017-02-08 11:57:56.387103,TREC,Augmentation with max. window size 2,0.11918640771920863,1,525,2.36282038689,44.3298965693
2017-02-08 11:57:56.387198,2017-02-08 11:59:55.188352,TREC,Augmentation with max. window size 2,0.1366771398795441,1,527,2.67637062073,36.0360354185
2017-02-08 11:59:55.188457,2017-02-08 12:02:17.555442,TREC,Augmentation with max. window size 2,0.1549019599857432,1,534,2.41069889069,42.8571432829
2017-02-08 12:02:17.555545,2017-02-08 12:04:43.269386,TREC,Augmentation with max. window size 2,0.17392519729917355,1,609,2.4125752449,43.9716309309
2017-02-08 12:04:43.269486,2017-02-08 12:07:03.848083,TREC,Augmentation with max. window size 2,0.19382002601611292,1,524,2.4099252224,43.9490437508
2017-02-08 12:07:03.848177,2017-02-08 12:09:26.007930,TREC,Augmentation with max. window size 2,0.21467016498923297,1,547,2.56759023666,39.6551728249
2017-02-08 12:09:26.008027,2017-02-08 12:12:43.735737,TREC,Augmentation with max. window size 2,0.23657200643706267,1,695,2.36540484428,41.1458343267
2017-02-08 12:12:43.735838,2017-02-08 12:15:33.885272,TREC,Augmentation with max. window size 2,0.2596373105057561,1,597,2.44908261299,37.1428579092
2017-02-08 12:15:33.885383,2017-02-08 12:18:44.065599,TREC,Augmentation with max. window size 2,0.2839966563652008,1,472,2.1692636013,46.5217381716
2017-02-08 12:18:44.065767,2017-02-08 12:21:18.428805,TREC,Augmentation with max. window size 2,0.30980391997148626,1,346,2.31497788429,40.6374514103
2017-02-08 12:21:18.428932,2017-02-08 12:24:58.018659,TREC,Augmentation with max. window size 2,0.3372421683184259,1,519,2.21611452103,45.0549453497
2017-02-08 12:24:58.018769,2017-02-08 12:28:41.898566,TREC,Augmentation with max. window size 2,0.36653154442041347,1,481,2.43171787262,41.2162154913
2017-02-08 12:28:41.898674,2017-02-08 12:32:26.938788,TREC,Augmentation with max. window size 2,0.3979400086720376,1,502,2.11548113823,45.0310558081
2017-02-08 12:32:26.938886,2017-02-08 12:35:47.875644,TREC,Augmentation with max. window size 2,0.431798275933005,1,423,2.2865998745,45.8452731371
2017-02-08 12:35:47.875744,2017-02-08 12:39:26.180845,TREC,Augmentation with max. window size 2,0.46852108295774486,1,428,2.13094449043,46.7018455267
2017-02-08 12:39:26.180961,2017-02-08 12:43:59.662807,TREC,Augmentation with max. window size 2,0.5086383061657274,1,540,2.0547850132,50.6082713604
2017-02-08 12:43:59.662910,2017-02-08 12:48:21.180884,TREC,Augmentation with max. window size 2,0.5528419686577808,1,380,2.0195376873,47.203579545
2017-02-08 12:48:21.180992,2017-02-08 12:52:11.901041,TREC,Augmentation with max. window size 2,0.6020599913279624,1,344,2.10933327675,45.9958940744
2017-02-08 12:52:11.901152,2017-02-08 12:56:42.193905,TREC,Augmentation with max. window size 2,0.6575773191777937,1,369,2.21679711342,45.9510356188
2017-02-08 12:56:42.194024,2017-02-08 13:00:40.648861,TREC,Augmentation with max. window size 2,0.7212463990471711,1,388,1.91809856892,52.4871349335
2017-02-08 13:00:40.648961,2017-02-08 13:04:35.846255,TREC,Augmentation with max. window size 2,0.7958800173440752,1,386,1.91339349747,52.2550523281
2017-02-08 13:04:35.846380,2017-02-08 13:09:33.339161,TREC,Augmentation with max. window size 2,0.8860566476931633,1,394,1.70135736465,57.82122612
2017-02-08 13:09:33.339319,2017-02-08 13:14:32.030097,TREC,Augmentation with max. window size 2,1.0,1,361,1.85200333595,53.2178223133
2017-02-08 13:14:32.030221,2017-02-08 13:14:56.113709,TREC,Augmentation with max. window size 2,0.01322826573375524,2,98,3.33969736099,27.2727280855
2017-02-08 13:14:56.113813,2017-02-08 13:16:00.038707,TREC,Augmentation with max. window size 2,0.026872146400301333,2,340,3.27215576172,27.2727280855
2017-02-08 13:16:00.038817,2017-02-08 13:17:23.730292,TREC,Augmentation with max. window size 2,0.04095860767890647,2,532,2.54569029808,26.4705896378
2017-02-08 13:17:23.730402,2017-02-08 13:18:27.281670,TREC,Augmentation with max. window size 2,0.05551732784983132,2,301,2.48197674751,40.000000596
2017-02-08 13:18:27.281773,2017-02-08 13:18:50.207875,TREC,Augmentation with max. window size 2,0.07058107428570726,2,98,3.2487719059,22.8070169687
2017-02-08 13:18:50.207970,2017-02-08 13:20:44.942060,TREC,Augmentation with max. window size 2,0.08618614761628329,2,530,2.91684365273,28.5714298487
2017-02-08 13:20:44.942157,2017-02-08 13:21:29.805864,TREC,Augmentation with max. window size 2,0.10237290870955862,2,231,2.84688830376,32.5301200151
2017-02-08 13:21:29.805963,2017-02-08 13:23:03.535886,TREC,Augmentation with max. window size 2,0.11918640771920863,2,394,2.85957312584,37.1134012938
2017-02-08 13:23:03.535986,2017-02-08 13:25:16.784700,TREC,Augmentation with max. window size 2,0.1366771398795441,2,632,2.42219161987,44.1441446543
2017-02-08 13:25:16.784806,2017-02-08 13:27:12.436447,TREC,Augmentation with max. window size 2,0.1549019599857432,2,546,2.44934368134,48.4126985073
2017-02-08 13:27:12.436543,2017-02-08 13:30:01.580830,TREC,Augmentation with max. window size 2,0.17392519729917355,2,693,2.42013216019,43.2624101639
2017-02-08 13:30:01.580929,2017-02-08 13:32:08.506846,TREC,Augmentation with max. window size 2,0.19382002601611292,2,535,2.47340846062,32.4840754271
2017-02-08 13:32:08.506944,2017-02-08 13:34:26.404443,TREC,Augmentation with max. window size 2,0.21467016498923297,2,555,2.66749000549,36.206895113
2017-02-08 13:34:26.404574,2017-02-08 13:37:21.223283,TREC,Augmentation with max. window size 2,0.23657200643706267,2,642,2.34926104546,41.1458343267
2017-02-08 13:37:21.223385,2017-02-08 13:40:03.827275,TREC,Augmentation with max. window size 2,0.2596373105057561,2,557,2.48528337479,42.3809528351
2017-02-08 13:40:03.827404,2017-02-08 13:42:22.946778,TREC,Augmentation with max. window size 2,0.2839966563652008,2,346,2.43803095818,41.7391300201
2017-02-08 13:42:22.946887,2017-02-08 13:45:20.381217,TREC,Augmentation with max. window size 2,0.30980391997148626,2,401,2.31220579147,47.4103599787
2017-02-08 13:45:20.381332,2017-02-08 13:48:36.431432,TREC,Augmentation with max. window size 2,0.3372421683184259,2,417,2.22252392769,45.7875460386
2017-02-08 13:48:36.431543,2017-02-08 13:51:13.826161,TREC,Augmentation with max. window size 2,0.36653154442041347,2,356,2.51455521584,36.8243247271
2017-02-08 13:51:13.826280,2017-02-08 13:55:54.055454,TREC,Augmentation with max. window size 2,0.3979400086720376,2,608,2.41358399391,40.0621116161
2017-02-08 13:55:54.055556,2017-02-08 13:58:31.283450,TREC,Augmentation with max. window size 2,0.431798275933005,2,325,2.39436149597,39.8280799389
2017-02-08 13:58:31.283549,2017-02-08 14:03:22.731816,TREC,Augmentation with max. window size 2,0.46852108295774486,2,576,2.10412216187,47.49340415
2017-02-08 14:03:22.731959,2017-02-08 14:07:27.553767,TREC,Augmentation with max. window size 2,0.5086383061657274,2,461,2.00532650948,49.87834692
2017-02-08 14:07:27.553875,2017-02-08 14:12:19.367952,TREC,Augmentation with max. window size 2,0.5528419686577808,2,442,2.01848626137,48.0984330177
2017-02-08 14:12:19.368121,2017-02-08 14:16:55.118970,TREC,Augmentation with max. window size 2,0.6020599913279624,2,418,2.10969138145,49.0759760141
2017-02-08 14:16:55.119102,2017-02-08 14:20:29.337904,TREC,Augmentation with max. window size 2,0.6575773191777937,2,320,2.04986166954,45.3860640526
2017-02-08 14:20:29.338094,2017-02-08 14:25:00.829456,TREC,Augmentation with max. window size 2,0.7212463990471711,2,391,1.84907758236,53.3447682858
2017-02-08 14:25:00.829581,2017-02-08 14:30:20.027699,TREC,Augmentation with max. window size 2,0.7958800173440752,2,436,1.92816972733,50.3888010979
2017-02-08 14:30:20.027795,2017-02-08 14:35:46.722930,TREC,Augmentation with max. window size 2,0.8860566476931633,2,356,1.91723501682,49.4413405657
2017-02-08 14:35:46.723047,2017-02-08 14:41:20.042402,TREC,Augmentation with max. window size 2,1.0,2,361,1.79300999641,55.6930720806
2017-02-08 14:41:20.042522,2017-02-08 14:41:41.397882,TREC,Augmentation with max. window size 2,0.01322826573375524,3,61,3.61464333534,9.09090936184
2017-02-08 14:41:41.397976,2017-02-08 14:42:07.816973,TREC,Augmentation with max. window size 2,0.026872146400301333,3,85,3.22913432121,27.2727280855
2017-02-08 14:42:07.817071,2017-02-08 14:43:57.366661,TREC,Augmentation with max. window size 2,0.04095860767890647,3,487,2.62968230247,35.2941185236
2017-02-08 14:43:57.366762,2017-02-08 14:45:18.138833,TREC,Augmentation with max. window size 2,0.05551732784983132,3,356,2.67321562767,46.6666668653
2017-02-08 14:45:18.138936,2017-02-08 14:46:50.250973,TREC,Augmentation with max. window size 2,0.07058107428570726,3,365,2.811429739,35.0877195597
2017-02-08 14:46:50.251070,2017-02-08 14:48:30.406306,TREC,Augmentation with max. window size 2,0.08618614761628329,3,391,2.55355215073,35.7142865658
2017-02-08 14:48:30.406417,2017-02-08 14:50:06.849268,TREC,Augmentation with max. window size 2,0.10237290870955862,3,461,3.05569982529,28.9156615734
2017-02-08 14:50:06.849399,2017-02-08 14:52:23.873669,TREC,Augmentation with max. window size 2,0.11918640771920863,3,521,2.37849211693,47.4226802588
2017-02-08 14:52:23.873774,2017-02-08 14:54:18.711214,TREC,Augmentation with max. window size 2,0.1366771398795441,3,421,2.70088100433,34.2342346907
2017-02-08 14:54:18.711326,2017-02-08 14:56:29.102676,TREC,Augmentation with max. window size 2,0.1549019599857432,3,593,2.34141469002,44.4444447756
2017-02-08 14:56:29.102785,2017-02-08 14:58:11.414582,TREC,Augmentation with max. window size 2,0.17392519729917355,3,532,2.5524058342,31.9148927927
2017-02-08 14:58:11.414697,2017-02-08 15:00:04.675690,TREC,Augmentation with max. window size 2,0.19382002601611292,3,539,2.29288911819,43.3121025562
2017-02-08 15:00:04.675792,2017-02-08 15:02:42.914162,TREC,Augmentation with max. window size 2,0.21467016498923297,3,710,2.2549996376,43.6781615019
2017-02-08 15:02:42.914278,2017-02-08 15:05:22.376491,TREC,Augmentation with max. window size 2,0.23657200643706267,3,649,2.34522557259,39.5833343267
2017-02-08 15:05:22.376598,2017-02-08 15:08:14.785044,TREC,Augmentation with max. window size 2,0.2596373105057561,3,672,2.3189034462,46.6666668653
2017-02-08 15:08:14.785166,2017-02-08 15:10:49.091176,TREC,Augmentation with max. window size 2,0.2839966563652008,3,426,2.54837441444,42.6086962223
2017-02-08 15:10:49.091296,2017-02-08 15:13:57.313895,TREC,Augmentation with max. window size 2,0.30980391997148626,3,494,2.32335972786,41.8326705694
2017-02-08 15:13:57.314014,2017-02-08 15:16:24.285360,TREC,Augmentation with max. window size 2,0.3372421683184259,3,368,2.27225852013,42.124542594
2017-02-08 15:16:24.285474,2017-02-08 15:18:44.911584,TREC,Augmentation with max. window size 2,0.36653154442041347,3,331,2.17349934578,47.297295928
2017-02-08 15:18:44.911689,2017-02-08 15:21:55.695690,TREC,Augmentation with max. window size 2,0.3979400086720376,3,427,2.12479329109,40.6832307577
2017-02-08 15:21:55.695794,2017-02-08 15:25:37.303893,TREC,Augmentation with max. window size 2,0.431798275933005,3,493,2.07704496384,49.8567342758
2017-02-08 15:25:37.304019,2017-02-08 15:29:12.145022,TREC,Augmentation with max. window size 2,0.46852108295774486,3,451,2.23448324203,46.7018455267
2017-02-08 15:29:12.145131,2017-02-08 15:33:04.809295,TREC,Augmentation with max. window size 2,0.5086383061657274,3,468,2.36943793297,42.3357665539
2017-02-08 15:33:04.809405,2017-02-08 15:38:00.170189,TREC,Augmentation with max. window size 2,0.5528419686577808,3,472,2.09851980209,48.5458612442
2017-02-08 15:38:00.170311,2017-02-08 15:41:44.874150,TREC,Augmentation with max. window size 2,0.6020599913279624,3,355,2.03811192513,50.9240269661
2017-02-08 15:41:44.874269,2017-02-08 15:46:53.053933,TREC,Augmentation with max. window size 2,0.6575773191777937,3,482,2.00846171379,52.3540496826
2017-02-08 15:46:53.054115,2017-02-08 15:52:22.242937,TREC,Augmentation with max. window size 2,0.7212463990471711,3,470,2.01209259033,52.1440804005
2017-02-08 15:52:22.243032,2017-02-08 15:57:24.390177,TREC,Augmentation with max. window size 2,0.7958800173440752,3,410,1.9320602417,51.9440114498
2017-02-08 15:57:24.390298,2017-02-08 16:03:37.091664,TREC,Augmentation with max. window size 2,0.8860566476931633,3,437,2.10561323166,48.1843560934
2017-02-08 16:03:37.091795,2017-02-08 16:08:22.103222,TREC,Augmentation with max. window size 2,1.0,3,314,1.86515343189,51.9801974297
2017-02-08 16:08:22.103344,2017-02-08 16:08:46.719314,TREC,Augmentation with max. window size 2,0.01322826573375524,4,82,3.81075906754,9.09090936184
2017-02-08 16:08:46.719416,2017-02-08 16:10:54.123529,TREC,Augmentation with max. window size 2,0.026872146400301333,4,578,3.07766246796,36.3636374474
2017-02-08 16:10:54.123636,2017-02-08 16:12:00.707668,TREC,Augmentation with max. window size 2,0.04095860767890647,4,276,3.0153234005,11.7647059262
2017-02-08 16:12:00.707774,2017-02-08 16:12:40.614542,TREC,Augmentation with max. window size 2,0.05551732784983132,4,277,2.84674715996,28.8888901472
2017-02-08 16:12:40.614639,2017-02-08 16:13:59.007064,TREC,Augmentation with max. window size 2,0.07058107428570726,4,311,2.72951316833,35.0877195597
2017-02-08 16:13:59.007170,2017-02-08 16:16:04.065002,TREC,Augmentation with max. window size 2,0.08618614761628329,4,508,2.53850650787,37.1428579092
2017-02-08 16:16:04.065100,2017-02-08 16:17:31.278763,TREC,Augmentation with max. window size 2,0.10237290870955862,4,431,2.81293821335,33.7349385023
2017-02-08 16:17:31.278869,2017-02-08 16:19:51.881386,TREC,Augmentation with max. window size 2,0.11918640771920863,4,544,2.48655343056,44.3298965693
2017-02-08 16:19:51.881487,2017-02-08 16:22:14.992817,TREC,Augmentation with max. window size 2,0.1366771398795441,4,539,2.58778905869,36.0360354185
